Pourquoi	ADV	pourquoi
gémirent	VER:simp	gémir
;	PUN	;
Ma	VER:simp	Ma
mère	NOM	mère
évanouie	VER:pper	évanouir
,	PUN	,
avec	PRP	avec
Syfigambis	NAM	Syfigambis
,	PUN	,
Nous	PRO:PER	nous
faisait	VER:impf	faire
redoubler	VER:infi	redoubler
nos	DET:POS	notre
sanglots	NOM	sanglot
et	KON	et
nos	DET:POS	notre
cris	NOM	cri
,	PUN	,
Nous	PRO:PER	nous
étions	VER:impf	être
à	PRP	à
leurs	DET:POS	leur
pieds	NOM	pied
dans	PRP	dans
ces	PRO:DEM	ce
tristes	ADJ	triste
alarmes	NOM	alarme
,	PUN	,
Et	NOM	Et
pour	PRP	pour
les	PRO:PER	la|le
secourir	VER:infi	secourir
nous	PRO:PER	nous
n'	ADV	ne
avions	VER:impf	avoir
que	ADV	que
nos	DET:POS	notre
larmes	NOM	larme
.	SENT	.
Alexandre	NAM	Alexandre
touché	VER:pper	toucher
que	KON	que
par	PRP	par
un	DET:ART	un
faux	ADJ	faux
rapport	NOM	rapport
Nous	PRO:PER	nous
étions	VER:impf	être
alarmés	VER:pper	alarmer
pour	PRP	pour
cette	PRO:DEM	ce
feinte	ADJ	feint
mort	NOM	mort
,	PUN	,
Voulut	VER:simp	vouloir
sécher	VER:infi	sécher
les	DET:ART	le
pleurs	NOM	pleur|pleurs
qu'	PRO:REL	que
il	PRO:PER	il
nous	PRO:PER	nous
faisait	VER:impf	faire
répandre	VER:infi	répandre
;	PUN	;
Léonatus	NAM	Léonatus
entra	VER:simp	entrer
de	PRP	de
la	DET:ART	le
part	NOM	part
d'	PRP	de
Alexandre	NAM	Alexandre
,	PUN	,
Et	VER:simp	Et
ce	PRO:DEM	ce
Prince	NOM	prince
attendri	VER:pper	attendrir
de	PRP	de
nos	DET:POS	notre
vives	ADJ	vif
douleurs	NOM	douleur
D'	ADJ	D'
un	DET:ART	un
seul	ADJ	seul
mot	NOM	mot
arrêta	VER:simp	arrêter
la	DET:ART	le
source	NOM	source
de	PRP	de
nos	DET:POS	notre
pleurs	NOM	pleur|pleurs
.	SENT	.
Ciel	NOM	Ciel
!	SENT	!
Avec	PRP	avec
quelle	PRO:REL	quel
grâce	NOM	grâce
il	PRO:PER	il
aborda	VER:simp	aborder
ma	DET:POS	mon
mère	NOM	mère
Lorsqu'	ADJ	Lorsqu'
il	PRO:PER	il
nous	PRO:PER	nous
détrompa	VER:simp	détromper
de	PRP	de
la	DET:ART	le
mort	NOM	mort
de	PRP	de
mon	DET:POS	mon
père	NOM	père
!	SENT	!
Que	KON	que
son	DET:POS	son
air	NOM	air
était	VER:impf	être
libre	ADJ	libre
et	KON	et
rempli	VER:pper	remplir
de	PRP	de
grandeur	NOM	grandeur
!	SENT	!
Et	KON	et
qu'	KON	que
il	PRO:PER	il
me	PRO:PER	me
parût	VER:subi	paraître
propre	ADJ	propre
à	PRP	à
consoler	VER:infi	consoler
un	DET:ART	un
coeur	NOM	cœur
!	SENT	!
Je	PRO:PER	je
ne	ADV	ne
sais	VER:pres	savoir
si	ADV	si
déjà	ADV	déjà
pour	PRP	pour
mon	DET:POS	mon
père	NOM	père
attendrie	VER:pper	attendrir
Lorsque	NAM	Lorsque
Léonatus	NAM	Léonatus
m'	PRO:PER	me
assurait	VER:impf	assurer
de	PRP	de
sa	DET:POS	son
vie	NOM	vie
,	PUN	,
Mon	NAM	Mon
coeur	NOM	cœur
sans	PRP	sans
y	PRO:PER	y
penser	VER:infi	penser
,	PUN	,
par	PRP	par
un	DET:ART	un
juste	ADJ	juste
retour	NOM	retour
,	PUN	,
Fit	VER:simp	faire
servir	VER:infi	servir
l'	DET:ART	le
amitié	NOM	amitié
de	PRP	de
passage	NOM	passage
à	PRP	à
l'	DET:ART	le
amour	NOM	amour
:	PUN	:
Enfin	ADV	enfin
dans	PRP	dans
cet	PRO:DEM	ce
instant	NOM	instant
je	PRO:PER	je
ne	ADV	ne
pus	VER:pper	pouvoir
me	PRO:PER	me
défendre	VER:infi	défendre
De	VER:pper	De
sentir	VER:infi	sentir
pour	PRP	pour
ce	PRO:DEM	ce
Prince	NOM	prince
un	DET:ART	un
mouvement	NOM	mouvement
trop	ADV	trop
tendre	ADJ	tendre
;	PUN	;
Et	NOM	Et
soit	KON	soit
que	KON	que
le	DET:ART	le
Destin	NOM	destin
ou	KON	ou
l'	DET:ART	le
Amour	NAM	Amour
le	PRO:PER	le
voulut	VER:simp	vouloir
,	PUN	,
Il	NAM	Il
me	PRO:PER	me
vit	VER:pres	vivre
,	PUN	,
je	PRO:PER	je
lui	PRO:PER	lui
plus	ADV	plus
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
vis	VER:pres	vivre
,	PUN	,
il	PRO:PER	il
me	PRO:PER	me
plût	VER:subi	plaire|pleuvoir
.	SENT	.
Mais	KON	mais
,	PUN	,
Madame	NAM	Madame
,	PUN	,
depuis	PRP	depuis
,	PUN	,
malgré	PRP	malgré
ce	PRO:DEM	ce
coeur	NOM	cœur
si	ADV	si
tendre	ADJ	tendre
,	PUN	,
Léonatus	NAM	Léonatus
vous	PRO:PER	vous
vit	VER:pres	vivre
l'	DET:ART	le
épouse	NOM	épouse
d'	PRP	de
Alexandre	NAM	Alexandre
,	PUN	,
Et	VER:simp	Et
cet	PRO:DEM	ce
illustre	ADJ	illustre
nom	NOM	nom
qui	PRO:REL	qui
vous	PRO:PER	vous
couvre	VER:pres	couvrir
d'	PRP	de
éclat	NOM	éclat
...	PUN	...
Il	NAM	Il
fallut	VER:simp	falloir
obéir	VER:infi	obéir
en	PRP	en
victime	NOM	victime
d'	PRP	de
État	NAM	État
!	SENT	!
Léonatus	NOM	Léonatus
rempli	VER:pper	remplir
d'	PRP	de
une	DET:ART	un
douleur	NOM	douleur
extrême	ADJ	extrême
,	PUN	,
Désespéré	NAM	Désespéré
,	PUN	,
tremblant	NOM	tremblant
;	PUN	;
vint	VER:simp	venir
m'	PRO:PER	me
annoncer	VER:infi	annoncer
lui	PRO:PER	lui
-même	ADJ	même
Qu'	NAM	Qu'
Alexandre	NAM	Alexandre
dans	PRP	dans
peu	ADV	peu
me	PRO:PER	me
devait	VER:impf	devoir
épouser	VER:infi	épouser
,	PUN	,
Et	NOM	Et
qu'	PRO:REL	que
il	PRO:PER	il
l'	PRO:PER	la|le
avait	VER:impf	avoir
chargé	VER:pper	charger
de	PRP	de
me	PRO:PER	me
le	PRO:PER	le
proposer	VER:infi	proposer
.	SENT	.
Juge	NOM	juge
de	PRP	de
sa	DET:POS	son
douleur	NOM	douleur
,	PUN	,
Cléone	NAM	Cléone
,	PUN	,
et	KON	et
de	PRP	de
la	DET:ART	le
mienne	PRO:POS	mien
,	PUN	,
Ma	VER:simp	Ma
flamme	NOM	flamme
était	VER:impf	être
déjà	ADV	déjà
presque	ADV	presque
égale	ADJ	égal
à	PRP	à
la	DET:ART	le
sienne	PRO:POS	sien
,	PUN	,
Et	NOM	Et
dans	PRP	dans
ce	PRO:DEM	ce
dur	ADJ	dur
moment	NOM	moment
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
le	PRO:PER	le
celer	VER:infi	celer
,	PUN	,
Je	PRO:PER	je
voulus	VER:simp	vouloir
lui	PRO:PER	lui
répondre	VER:infi	répondre
,	PUN	,
et	KON	et
ne	ADV	ne
sus	ADV	sus
lui	PRO:PER	lui
parler	VER:infi	parler
;	PUN	;
Mais	VER:impf	Mais
tous	PRO:IND	tout
deux	NUM	deux
de	PRP	de
concert	NOM	concert
dans	PRP	dans
ces	PRO:DEM	ce
vives	ADJ	vif
alarmes	NOM	alarme
,	PUN	,
Nous	PRO:PER	nous
laissâmes	VER:simp	laisser
parler	VER:infi	parler
nos	DET:POS	notre
soupirs	NOM	soupir
et	KON	et
nos	DET:POS	notre
larmes	NOM	larme
.	SENT	.
Je	PRO:PER	je
voyais	VER:impf	voir
à	PRP	à
regret	NOM	regret
ce	PRO:DEM	ce
Prince	NOM	prince
mon	DET:POS	mon
amant	NOM	amant
,	PUN	,
Lui	NAM	Lui
-même	ADJ	même
à	PRP	à
ma	DET:POS	mon
grandeur	NOM	grandeur
s'	PRO:PER	se
immoler	VER:infi	immoler
tendrement	ADV	tendrement
;	PUN	;
Alexandre	NAM	Alexandre
vainqueur	NOM	vainqueur
,	PUN	,
quoiqu'il	ADJ	quoiqu'il
fit	VER:simp	faire
pour	PRP	pour
me	PRO:PER	me
plaire	VER:infi	plaire
,	PUN	,
Ne	VER:infi	Ne
m'	PRO:PER	me
en	PRO:PER	en
parût	VER:subi	paraître
pas	ADV	pas
moins	ADV	moins
le	DET:ART	le
vainqueur	NOM	vainqueur
de	PRP	de
mon	DET:POS	mon
père	NOM	père
;	PUN	;
Ravisseur	NOM	ravisseur
de	PRP	de
nos	DET:POS	notre
biens	NOM	bien
,	PUN	,
maître	NOM	maître
de	PRP	de
nos	DET:POS	notre
États	NAM	États
,	PUN	,
J'	NAM	J'
admirais	VER:impf	admirer
ce	PRO:DEM	ce
héros	NOM	héro|héros
,	PUN	,
mais	KON	mais
je	PRO:PER	je
ne	ADV	ne
l'	PRO:PER	la|le
aimais	VER:impf	aimer
pas	ADV	pas
,	PUN	,
Il	NAM	Il
fallut	VER:simp	falloir
obéir	VER:infi	obéir
cependant	ADV	cependant
,	PUN	,
et	KON	et
mon	DET:POS	mon
âme	NOM	âme
Par	NAM	Par
un	DET:ART	un
triste	ADJ	triste
devoir	NOM	devoir
sut	VER:simp	savoir
combattre	VER:infi	combattre
ma	DET:POS	mon
flamme	NOM	flamme
,	PUN	,
Et	NOM	Et
de	PRP	de
Léonatus	NAM	Léonatus
effaçant	VER:ppre	effacer
tous	PRO:IND	tout
les	DET:ART	le
traits	NOM	trait
,	PUN	,
Lui	VER:pper	luire
dire	VER:infi	dire
en	PRP	en
soupirant	VER:ppre	soupirer
un	DET:ART	un
adieu	NOM	adieu
pour	PRP	pour
jamais	ADV	jamais
.	SENT	.
Depuis	PRP	depuis
,	PUN	,
grâces	NOM	grâce
aux	PRP:det	au
Dieux	NOM	Dieu
,	PUN	,
mon	DET:POS	mon
coeur	NOM	cœur
pour	KON	pour
lui	PRO:PER	lui
moins	ADV	moins
tendre	ADJ	tendre
,	PUN	,
A	PRP	à
soutenu	VER:pper	soutenir
le	DET:ART	le
nom	NOM	nom
d'	PRP	de
épouse	NOM	épouse
d'	PRP	de
Alexandre	NAM	Alexandre
;	PUN	;
Une	ABR	Une
vertu	NOM	vertu
sévère	ADJ	sévère
,	PUN	,
un	DET:ART	un
austère	ADJ	austère
devoir	NOM	devoir
,	PUN	,
M'	NAM	M'
ont	VER:pres	avoir
cent	NUM	cent
fois	NOM	foi|fois
arrachée	VER:pper	arracher
au	PRP:det	au
plaisir	NOM	plaisir
de	PRP	de
le	PRO:PER	le
voir	VER:infi	voir
;	PUN	;
Loin	NOM	loin
de	PRP	de
lui	PRO:PER	lui
je	PRO:PER	je
tâchais	VER:impf	tâcher
d'	PRP	de
étouffer	VER:infi	étouffer
ma	DET:POS	mon
tendresse	NOM	tendresse
;	PUN	;
Je	PRO:PER	je
l'	PRO:PER	la|le
évitais	VER:impf	éviter
hélas	INT	hélas
!	SENT	!
Et	KON	et
le	PRO:PER	le
trouvais	VER:impf	trouver
sans	PRP	sans
cesse	NOM	cesse
.	SENT	.
Le	DET:ART	le
Roi	NOM	roi
qui	PRO:REL	qui
lui	PRO:PER	lui
donnait	VER:impf	donner
comme	ADV	comme
à	PRP	à
son	DET:POS	son
favori	NOM	favori
,	PUN	,
Le	DET:ART	le
rang	NOM	rang
d'	PRP	de
Éphestion	NOM	Éphestion
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
tant	ADV	tant
chéri	VER:pper	chérir
,	PUN	,
Vit	NAM	Vit
que	KON	que
Léonatus	NAM	Léonatus
me	PRO:PER	me
faisait	VER:impf	faire
de	PRP	de
la	DET:ART	le
peine	NOM	peine
,	PUN	,
Et	NAM	Et
me	PRO:PER	me
crut	VER:simp	croire
pour	PRP	pour
ce	PRO:DEM	ce
Prince	NOM	prince
une	DET:ART	un
secrète	ADJ	secret
haine	NOM	haine
,	PUN	,
Et	VER:simp	Et
souvent	ADV	souvent
malgré	PRP	malgré
lui	PRO:PER	lui
l'	DET:ART	le
amenant	VER:ppre	amener
devant	PRP	devant
moi	PRO:PER	moi
.	SENT	.
M'	PRO:PER	me
arrachait	VER:impf	arracher
des	PRP:det	du
soupirs	NOM	soupir
qu'	PRO:REL	que
il	PRO:PER	il
volait	VER:impf	voler
à	PRP	à
ma	DET:POS	mon
foi	NOM	foi
,	PUN	,
Souvent	VER:subp	Souvent
il	PRO:PER	il
me	PRO:PER	me
priait	VER:impf	prier
dans	PRP	dans
sa	DET:POS	son
tendresse	NOM	tendresse
extrême	ADJ	extrême
D'	NOM	D'
aimer	VER:infi	aimer
Léonatus	NAM	Léonatus
comme	KON	comme
il	PRO:PER	il
l'	PRO:PER	la|le
aimait	VER:impf	aimer
lui	PRO:PER	lui
-même	ADJ	même
.	SENT	.
Moi	PRO:PER	moi
,	PUN	,
qui	PRO:REL	qui
dans	PRP	dans
cet	PRO:DEM	ce
instant	NOM	instant
eus	VER:simp	avoir
voulu	VER:pper	vouloir
le	PRO:PER	le
haïr	VER:infi	haïr
,	PUN	,
Cléone	NAM	Cléone
,	PUN	,
je	PRO:PER	je
tremblais	VER:impf	trembler
de	PRP	de
lui	PRO:PER	lui
trop	ADV	trop
obéir	VER:infi	obéir
,	PUN	,
Et	VER:infi	Et
ce	PRO:DEM	ce
Prince	NOM	prince
confus	ADJ	confus
de	PRP	de
bontés	NOM	bonté
de	PRP	de
son	DET:POS	son
Maître	NAM	Maître
,	PUN	,
M'	NAM	M'
évitait	VER:impf	éviter
aussitôt	ADV	aussitôt
qu'	KON	que
il	PRO:PER	il
me	PRO:PER	me
voyait	VER:impf	voir
paraître	VER:infi	paraître
.	SENT	.
Mais	KON	mais
,	PUN	,
Madame	NAM	Madame
,	PUN	,
à	PRP	à
présent	NOM	présent
qu'	KON	que
Alexandre	NAM	Alexandre
n'	ADV	ne
est	VER:pres	être
plus	ADV	plus
;	PUN	;
Vous	NAM	Vous
pouvez	VER:pres	pouvoir
sans	PRP	sans
scrupule	NOM	scrupule
aimer	VER:infi	aimer
Léonatus	NAM	Léonatus
;	PUN	;
Un	NAM	Un
Prince	NAM	Prince
de	PRP	de
son	DET:POS	son
sang	NOM	sang
peut	VER:pres	pouvoir
après	KON	après
lui	PRO:PER	lui
prétende	VER:subp	prétendre
...	PUN	...
Je	PRO:PER	je
puis	ADV	puis
,	PUN	,
sans	PRP	sans
offenser	VER:infi	offenser
les	DET:ART	le
mânes	NOM	mânes
d'	PRP	de
Alexandre	NAM	Alexandre
,	PUN	,
Ranimer	VER:infi	ranimer
aujourd'hui	ADV	aujourd'hui
dans	PRP	dans
mon	DET:POS	mon
coeur	NOM	cœur
abattu	VER:pper	abattre
Un	VER:simp	Un
amour	NOM	amour
immolé	VER:pper	immoler
longtemps	ADV	longtemps
à	PRP	à
ma	DET:POS	mon
vertu	NOM	vertu
,	PUN	,
Mais	NAM	Mais
Roxane	NAM	Roxane
a	VER:pres	avoir
trouvé	VER:pper	trouver
Léonatus	NAM	Léonatus
aimable	ADJ	aimable
,	PUN	,
Et	VER:ppre	Et
ma	DET:POS	mon
flamme	NOM	flamme
à	PRP	à
ses	DET:POS	son
yeux	NOM	œil
me	PRO:PER	me
va	VER:pres	aller
rendre	VER:infi	rendre
coupable	ADJ	coupable
;	PUN	;
Cléone	NAM	Cléone
,	PUN	,
elle	PRO:PER	elle
peut	VER:pres	pouvoir
tout	ADV	tout
,	PUN	,
les	DET:ART	le
Macédoniens	NOM	macédonien
Prennent	VER:subp	prendre
ses	DET:POS	son
intérêts	NOM	intérêt
,	PUN	,
et	KON	et
négligent	ADJ	négligent
les	PRO:PER	la|le
miens	PRO:POS	mien
.	SENT	.
Le	DET:ART	le
seul	ADJ	seul
Léonatus	NAM	Léonatus
,	PUN	,
qui	PRO:REL	qui
veut	VER:pres	vouloir
briser	VER:infi	briser
ma	DET:POS	mon
chaîne	NOM	chaîne
,	PUN	,
Redouble	NOM	Redouble
de	PRP	de
Roxane	NOM	Roxane
et	KON	et
la	DET:ART	le
l'	DET:ART	le
amour	NOM	amour
et	KON	et
la	DET:ART	le
haine	NOM	haine
,	PUN	,
Et	VER:ppre	Et
la	DET:ART	le
force	NOM	force
à	PRP	à
la	DET:ART	le
main	NOM	main
,	PUN	,
pour	PRP	pour
me	PRO:PER	me
tirer	VER:infi	tirer
des	PRP:det	du
fers	NOM	fer
,	PUN	,
Veut	VER:pres	vouloir
contre	PRP	contre
Perdiccas	NOM	Perdiccas
armer	VER:infi	armer
tout	PRO:IND	tout
l'	DET:ART	le
Univers	NAM	Univers
.	SENT	.
Je	PRO:PER	je
tremble	VER:pres	trembler
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
expose	VER:pres	exposer
une	DET:ART	un
si	ADV	si
chère	ADJ	cher
tête	NOM	tête
À	PRP	à
cent	NUM	cent
périls	NOM	péril
affreux	ADJ	affreux
où	PRO:REL	où
sa	DET:POS	son
valeur	NOM	valeur
s'	PRO:PER	se
apprête	VER:pres	apprêter
,	PUN	,
Et	NOM	Et
que	KON	que
pour	PRP	pour
me	PRO:PER	me
venger	VER:infi	venger
,	PUN	,
ou	KON	ou
pour	PRP	pour
me	PRO:PER	me
conquérir	VER:infi	conquérir
;	PUN	;
Ce	VER:infi	Ce
héros	NOM	héro|héros
ne	ADV	ne
se	PRO:PER	se
mette	VER:subp	mettre
en	PRP	en
danger	NOM	danger
de	PRP	de
périr	VER:infi	périr
.	SENT	.
Madame	NAM	Madame
,	PUN	,
Cassander	NAM	Cassander
vient	VER:pres	venir
à	PRP	à
nous	PRO:PER	nous
.	SENT	.
Ah	INT	ah
!	SENT	!
Cléone	NAM	Cléone
,	PUN	,
Que	NAM	Que
veut-il	NOM	veut-il
?	SENT	?
Je	PRO:PER	je
le	PRO:PER	le
vois	VER:pres	voir
,	PUN	,
mon	DET:POS	mon
abord	NOM	abord
vous	PRO:PER	vous
étonne	VER:pres	étonner
,	PUN	,
Mais	VER:impf	Mais
je	PRO:PER	je
viens	VER:pres	venir
vous	PRO:PER	vous
apprendre	VER:infi	apprendre
un	DET:ART	un
projet	NOM	projet
important	ADJ	important
.	SENT	.
Quoi	PRO	quoi
donc	ADV	donc
?	SENT	?
Léonatus	NAM	Léonatus
,	PUN	,
Madame	NAM	Madame
,	PUN	,
vous	PRO:PER	vous
attend	VER:pres	attendre
,	PUN	,
Un	VER:simp	Un
semblable	ADJ	semblable
intérêt	NOM	intérêt
nous	PRO:PER	nous
unit	VER:pres	unir
l'	DET:ART	le
un	NOM	un
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
Il	NAM	Il
m'	PRO:PER	me
a	VER:pres	avoir
dit	VER:pper	dire
son	DET:POS	son
secret	NOM	secret
,	PUN	,
et	KON	et
je	PRO:PER	je
connais	VER:pres	connaître
le	PRO:PER	le
vôtre	PRO:POS	vôtre
,	PUN	,
Il	NAM	Il
vous	PRO:PER	vous
faut	VER:pres	falloir
aujourd'hui	ADV	aujourd'hui
rendre	VER:infi	rendre
la	DET:ART	le
liberté	NOM	liberté
,	PUN	,
Et	VER:simp	Et
vous	PRO:PER	vous
faire	VER:infi	faire
savoir	VER:infi	savoir
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
concerté	VER:pper	concerter
.	SENT	.
Avec	PRP	avec
Léonatus	NAM	Léonatus
qu'	PRO:REL	que
allez	VER:pres	aller
-vous	PRO:PER	vous
entreprendre	VER:infi	entreprendre
,	PUN	,
Seigneur	NAM	Seigneur
?	SENT	?
Dans	PRP	dans
Babylone	NAM	Babylone
il	PRO:PER	il
doit	VER:pres	devoir
bientôt	ADV	bientôt
se	PRO:PER	se
rendre	VER:infi	rendre
,	PUN	,
J'	NAM	J'
appuierai	VER:futu	appuyer
ses	DET:POS	son
desseins	NOM	dessein
,	PUN	,
et	KON	et
malgré	PRP	malgré
Perdiccas	NOM	Perdiccas
Dont	VER:futu	Dont
j'	PRO:PER	je
ai	VER:pres	avoir
depuis	PRP	depuis
longtemps	ADV	longtemps
gagné	VER:pper	gagner
tous	PRO:IND	tout
les	DET:ART	le
Soldats	NAM	Soldats
,	PUN	,
Qui	NAM	Qui
suivant	PRP	suivant
autrefois	ADV	autrefois
Antipater	VER:infi	Antipater
mon	DET:POS	mon
père	NOM	père
,	PUN	,
Tous	NOM	tous
dévoués	VER:pper	dévouer
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
m'	PRO:PER	me
ont	VER:pres	avoir
promis	VER:pper	promettre
de	PRP	de
tout	ADV	tout
faire	VER:infi	faire
.	SENT	.
Je	PRO:PER	je
ferai	VER:futu	faire
relever	VER:infi	relever
la	DET:ART	le
Garde	NOM	garde
,	PUN	,
et	KON	et
dans	PRP	dans
ce	PRO:DEM	ce
temps	NOM	temps
Arbate	ADJ	Arbate
qui	PRO:REL	qui
commande	VER:pres	commander
à	PRP	à
tous	PRO:IND	tout
les	DET:ART	le
Habitants	NAM	Habitants
,	PUN	,
Doit	NAM	Doit
à	PRP	à
Léonatus	NAM	Léonatus
faire	VER:infi	faire
ouvrir	VER:infi	ouvrir
une	DET:ART	un
Porte	NOM	porte
,	PUN	,
Vous	VER:pres	Vous
conduire	VER:infi	conduire
en	PRP	en
secret	NOM	secret
,	PUN	,
et	KON	et
vous	PRO:PER	vous
servir	VER:infi	servir
d'	PRP	de
Escorte	NAM	Escorte
;	PUN	;
Votre	NAM	Votre
Garde	NAM	Garde
est	VER:pres	être
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
mais	KON	mais
il	PRO:PER	il
faut	VER:pres	falloir
amuser	VER:infi	amuser
Roxane	NOM	Roxane
et	KON	et
Perdiccas	NOM	Perdiccas
,	PUN	,
et	KON	et
contre	PRP	contre
eux	PRO:PER	eux
tout	ADV	tout
oser	VER:infi	oser
.	SENT	.
Pour	PRP	pour
mieux	ADV	mieux
les	PRO:PER	la|le
éblouir	VER:infi	éblouir
,	PUN	,
je	PRO:PER	je
connais	VER:pres	connaître
l'	DET:ART	le
art	NOM	art
de	PRP	de
feindre	VER:infi	feindre
,	PUN	,
Je	PRO:PER	je
les	PRO:PER	la|le
flatte	VER:pres	flatter
tous	PRO:IND	tout
deux	NUM	deux
,	PUN	,
et	KON	et
je	PRO:PER	je
sais	VER:pres	savoir
me	PRO:PER	me
contraindre	VER:infi	contraindre
,	PUN	,
Mais	VER:impf	Mais
ils	PRO:PER	il
pourront	VER:futu	pouvoir
connaître	VER:infi	connaître
avant	PRP	avant
la	DET:ART	le
fin	NOM	fin
du	PRP:det	du
jour	NOM	jour
,	PUN	,
Madame	NAM	Madame
,	PUN	,
que	PRO:REL	que
je	PRO:PER	je
sers	VER:pres	servir
ma	DET:POS	mon
haine	NOM	haine
et	KON	et
votre	DET:POS	votre
amour	NOM	amour
.	SENT	.
Ne	ADV	ne
vous	PRO:PER	vous
étonnez	VER:pres	étonner
pas	ADV	pas
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
de	PRP	de
ma	DET:POS	mon
surprise	NOM	surprise
,	PUN	,
Cassander	NAM	Cassander
est	VER:pres	être
l'	DET:ART	le
auteur	NOM	auteur
d'	PRP	de
une	DET:ART	un
telle	PRO:DEM	tel
entreprise	NOM	entreprise
,	PUN	,
Un	ABR	Un
amant	NOM	amant
de	PRP	de
Roxane	NOM	Roxane
!	SENT	!
Un	DET:ART	un
amant	NOM	amant
outragé	ADJ	outragé
,	PUN	,
Oui	VER:pper	Oui
,	PUN	,
Madame	NAM	Madame
,	PUN	,
un	DET:ART	un
amant	NOM	amant
qui	PRO:REL	qui
veut	VER:pres	vouloir
être	VER:infi	être
vengé	VER:pper	venger
;	PUN	;
Ses	VER:simp	Ses
mépris	VER:pper	méprendre
(	PUN	(
devant	ADV	devant
vous	PRO:PER	vous
j'	PRO:PER	je
avouerai	VER:futu	avouer
ma	DET:POS	mon
faiblesse	NOM	faiblesse
)	PUN	)
Loin	NOM	loin
d'	PRP	de
éteindre	VER:infi	éteindre
mes	DET:POS	mon
feux	NOM	feu
,	PUN	,
augmentent	VER:pres	augmenter
ma	DET:POS	mon
tendresse	NOM	tendresse
;	PUN	;
J'	NAM	J'
en	PRO:PER	en
soupire	VER:pres	soupirer
de	PRP	de
rage	NOM	rage
,	PUN	,
et	KON	et
vois	VER:pres	voir
Léonatus	NAM	Léonatus
Me	ABR	Me
dérober	VER:infi	dérober
un	DET:ART	un
coeur	NOM	cœur
l'	DET:ART	le
objet	NOM	objet
de	PRP	de
ses	DET:POS	son
refus	NOM	refus
,	PUN	,
Et	VER:impf	Et
nous	PRO:PER	nous
n'	ADV	ne
ignorons	VER:pres	ignorer
pas	ADV	pas
qu'	KON	que
en	PRP	en
ce	PRO:DEM	ce
désordre	NOM	désordre
extrême	ADJ	extrême
Il	VER:futu	Il
vous	PRO:PER	vous
aime	VER:pres	aimer
,	PUN	,
il	PRO:PER	il
la	PRO:PER	la
hait	VER:pres	haïr
,	PUN	,
elle	PRO:PER	elle
me	PRO:PER	me
hait	VER:pres	haïr
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
aime	VER:pres	aimer
;	PUN	;
Ainsi	VER:pper	Ainsi
pour	PRP	pour
me	PRO:PER	me
venger	VER:infi	venger
et	KON	et
pour	KON	pour
mieux	ADV	mieux
l'	PRO:PER	la|le
obtenir	VER:infi	obtenir
,	PUN	,
Avec	NAM	Avec
Léonatus	NAM	Léonatus
je	PRO:PER	je
saurai	VER:simp	saurer
vous	PRO:PER	vous
unir	VER:infi	unir
;	PUN	;
Peut-être	NAM	Peut-être
que	KON	que
Roxane	NOM	Roxane
en	PRP	en
perdant	VER:ppre	perdre
l'	DET:ART	le
espérance	NOM	espérance
,	PUN	,
Couronnera	VER:futu	couronner
mes	DET:POS	mon
feux	NOM	feu
et	KON	et
ma	DET:POS	mon
persévérance	NOM	persévérance
,	PUN	,
Et	NOM	Et
pour	PRP	pour
vous	PRO:PER	vous
engager	VER:infi	engager
par	PRP	par
de	PRP	de
si	ADV	si
forts	ADJ	fort
liens	NOM	lien
,	PUN	,
J'	NAM	J'
unis	VER:pres	unir
vos	DET:POS	votre
intérêts	NOM	intérêt
,	PUN	,
Madame	NAM	Madame
,	PUN	,
avec	PRP	avec
les	PRO:PER	la|le
miens	PRO:POS	mien
.	SENT	.
Je	PRO:PER	je
respire	VER:pres	respirer
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
commence	VER:pres	commencer
à	PRP	à
comprendre	VER:infi	comprendre
Qu'	NAM	Qu'
un	DET:ART	un
Homme	NAM	Homme
tel	PRO:DEM	tel
que	PRO:REL	que
vous	PRO:PER	vous
pourra	VER:futu	pouvoir
tout	ADV	tout
entreprendre	VER:infi	entreprendre
;	PUN	;
Vous	NAM	Vous
aimez	VER:pres	aimer
,	PUN	,
il	PRO:PER	il
suffit	VER:pres	suffire
,	PUN	,
et	KON	et
vous	PRO:PER	vous
avez	VER:pres	avoir
promis	VER:pper	promettre
...	PUN	...
Mais	NAM	Mais
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
contre	PRP	contre
vous	PRO:PER	vous
quel	PRO:REL	quel
nombre	NOM	nombre
d'	PRP	de
ennemis	NOM	ennemi
?	SENT	?
Léonatus	ADJ	Léonatus
peut-il	NOM	peut-il
seconder	VER:infi	seconder
votre	DET:POS	votre
attente	NOM	attente
?	SENT	?
Perdiccas	NOM	Perdiccas
est	VER:pres	être
